gene\_name & dN & dS & omega \\
SLI\_RS18490 & 0.0775 & 0.5261 & 0.1473 \\
SLI\_RS18500 & 0.0146 & 0.08165 & 0.178095 \\
SLI\_RS18505 & 0.0202 & 0.5865 & 0.03447 \\
SLI\_RS18515 & 0.0152 & 0.2705 & 0.05613 \\
SLI\_RS18525 & 0.0046 & 0.1475 & 0.03115 \\
SLI\_RS18530 & 0 & 0 & 0 \\
SLI\_RS18535 & 0 & 0 & 0 \\
SLI\_RS18540 & 0.0025 & 0.02 & 0.12634 \\
SLI\_RS18545 & 0.00085 & 0.06745 & 0.011675 \\
SLI\_RS18555 & 0 & 0 & 0 \\
SLI\_RS18575 & 0.00035 & 0.0092 & 0.018275 \\
SLI\_RS18590 & 0 & 0 & 0 \\
SLI\_RS18595 & 0 & 0 & 0 \\
SLI\_RS18600 & 0.0011 & 0.0153 & 0.06996 \\
SLI\_RS18605 & 0 & 0.046 & 0 \\
SLI\_RS18610 & 0.005 & 0.0415 & 0.1203 \\
SLI\_RS18625 & 0.02215 & 0.1642 & 0.132365 \\
SLI\_RS18635 & 0.0019 & 0.00465 & 0.20202 \\
SLI\_RS18650 & 0.00275 & 0.0453 & NA \\
SLI\_RS18685 & 0.0016 & 0.0358 & NA \\
SLI\_RS18695 & 0.00105 & 0.0142 & 0.08303 \\
SLI\_RS18700 & 0 & 0.01325 & 0 \\
SLI\_RS18705 & 0.0023 & 0.0241 & 0.094 \\
SLI\_RS18715 & 0 & 0.0054 & 0 \\
SLI\_RS18730 & 0.0018 & 0.04335 & 0.196295 \\
SLI\_RS18735 & 0.0115 & 0.0169 & 0.68224 \\
SLI\_RS18740 & 0.0019 & 0.0494 & 0.03928 \\
SLI\_RS18775 & 0.0012 & 0.138 & 0.00876 \\
SLI\_RS18780 & 0 & 0 & 0 \\
SLI\_RS18795 & 0 & 0 & 0 \\
SLI\_RS18805 & 0.0009 & 0.0128 & 0.06949 \\
SLI\_RS18810 & 0.0013 & 0 & NA \\
SLI\_RS18835 & 0 & 0.037 & 0 \\
SLI\_RS18845 & 0.01335 & 0 & NA \\
SLI\_RS18855 & 0 & 0.036 & 0 \\
SLI\_RS18860 & 0 & 0 & 0 \\
SLI\_RS18870 & 0.003 & 0.0313 & 0.0962 \\
SLI\_RS18880 & 0.0011 & 0.0253 & 0.04232 \\
SLI\_RS18890 & 0.0084 & 0.0177 & 0.21645 \\
SLI\_RS18900 & 0 & 0.0384 & 0 \\
SLI\_RS18905 & 0 & 0 & 0 \\
SLI\_RS18910 & 0.0006 & 0.0242 & 0.0246 \\
SLI\_RS18930 & 0 & 0.0082 & 0 \\
SLI\_RS18940 & 0 & 0.0414 & 0 \\
SLI\_RS18965 & 0.0059 & 0 & NA \\
SLI\_RS18975 & 0 & 0.0267333333333333 & 0 \\
SLI\_RS18990 & 0.0013 & 0 & NA \\
SLI\_RS19000 & 0 & 0.0294 & 0 \\
SLI\_RS19010 & 0 & 0.0799 & 0 \\
SLI\_RS19015 & 0 & 0.0255 & 0 \\
SLI\_RS19020 & 0.0058 & 0.0201 & 0.28718 \\
SLI\_RS19035 & 0.0011 & 0.0324 & 0.03253 \\
SLI\_RS19060 & 0.0007 & 0.0235 & 0.0306 \\
SLI\_RS19070 & 0.0007 & 0.0207 & 0.03315 \\
SLI\_RS19080 & 0 & 0.0457 & 0 \\
SLI\_RS19085 & 0 & 0.0324 & 0 \\
SLI\_RS19090 & 0.0018 & 0 & NA \\
SLI\_RS19095 & 0.0027 & 0.0186 & 0.14412 \\
SLI\_RS19100 & 0.002 & 0.0162 & 0.12347 \\
SLI\_RS19105 & 0 & 0.046 & 0 \\
SLI\_RS19110 & 0.0011 & 0.0122 & 0.09035 \\
SLI\_RS19115 & 0.0018 & 0.0596 & 0.03026 \\
SLI\_RS19125 & 0.000233333333333333 & 0.0739666666666667 & 0.00882333333333333 \\
SLI\_RS19135 & 0.0006 & 0.1782 & 0.00346 \\
SLI\_RS19155 & 0.0184 & 0.0174666666666667 & 0.87689 \\
SLI\_RS19160 & 0 & 0.00415 & 0 \\
SLI\_RS19165 & 0.0045 & 0.0158 & 0.28474 \\
SLI\_RS19175 & 0 & 0 & 0 \\
SLI\_RS19180 & 0.0007 & 0.0085 & 0.08336 \\
SLI\_RS19185 & 0.03605 & 1.24355 & 0.13184 \\
SLI\_RS19190 & 0.03515 & 0.4918 & 0.273715 \\
SLI\_RS19195 & 0.0022 & 0.06095 & NA \\
SLI\_RS19200 & 0.0016 & 0.0489 & 0.0337 \\
SLI\_RS19215 & 0.0006 & 0.0241 & 0.0153866666666667 \\
SLI\_RS19225 & 0 & 0.0228 & 0 \\
SLI\_RS19230 & 0 & 0 & 0 \\
SLI\_RS19250 & 0 & 0 & 0 \\
SLI\_RS19260 & 0 & 0 & 0 \\
SLI\_RS19265 & 0.0029 & 0.0222 & 0.12366 \\
SLI\_RS19275 & 0.0054 & 0 & NA \\
SLI\_RS19280 & 0 & 0 & 0 \\
SLI\_RS19300 & 0 & 0 & 0 \\
SLI\_RS19305 & 0 & 0 & 0 \\
SLI\_RS19325 & 0 & 0.0376 & 0 \\
SLI\_RS19335 & 0.0014 & 0 & NA \\
SLI\_RS19360 & 0.0017 & 0.038 & 0.0455 \\
SLI\_RS19365 & 0.00385 & 0 & NA \\
SLI\_RS19370 & 0 & 0 & 0 \\
SLI\_RS19375 & 0.0009 & 0.031 & 0.02767 \\
SLI\_RS19380 & 0.0046 & 0.0355 & 0.12936 \\
SLI\_RS19385 & 0 & 0.0301 & 0 \\
SLI\_RS19390 & 0 & 0.0246 & 0 \\
SLI\_RS19395 & 0 & 0.0275 & 0 \\
SLI\_RS19400 & 0 & 0.0225 & 0 \\
SLI\_RS19405 & 0 & 0.0621 & 0 \\
SLI\_RS19410 & 0 & 0.0081 & 0 \\
SLI\_RS19415 & 0.0036 & 0.0143 & 0.25046 \\
SLI\_RS19420 & 0.0007 & 0.0263 & 0.02631 \\
SLI\_RS19425 & 0.001 & 0.011 & 0.08905 \\
SLI\_RS19440 & 0.001 & 0.0292 & 0.03262 \\
SLI\_RS19450 & 0 & 0.0306 & 0 \\
SLI\_RS19455 & 0.0021 & 0 & NA \\
SLI\_RS19460 & 0.0019 & 0.0187 & 0.10221 \\
SLI\_RS19465 & 0 & 0.0149 & 0 \\
SLI\_RS19475 & 0 & 0.0201 & 0 \\
SLI\_RS19485 & 0.0008 & 0.0294 & 0.02647 \\
SLI\_RS19495 & 0 & 0.0175 & 0 \\
SLI\_RS19500 & 0 & 0 & 0 \\
SLI\_RS19505 & 0 & 0 & 0 \\
SLI\_RS19525 & 0 & 0.0497 & 0 \\
SLI\_RS19530 & 0 & 0.0076 & 0 \\
SLI\_RS19535 & 0 & 0.0134 & 0 \\
SLI\_RS19555 & 0.0021 & 0.0056 & 0.187575 \\
SLI\_RS19560 & 0.001 & 0.0176 & 0.05724 \\
SLI\_RS19565 & 0 & 0 & 0 \\
SLI\_RS19570 & 0.0021 & 0.0109333333333333 & NA \\
SLI\_RS19575 & 0.0039 & 0.0121 & 0.32391 \\
SLI\_RS19590 & 0.0007 & 0.0297 & 0.02226 \\
SLI\_RS19650 & 0 & 0.157 & 0 \\
SLI\_RS19655 & 0.0016 & 0.0092 & 0.1791 \\
SLI\_RS19665 & 0.0014 & 0.0245 & 0.05524 \\
SLI\_RS19670 & 0 & 0 & 0 \\
SLI\_RS19675 & 0.00025 & 0.025825 & 0.0051375 \\
SLI\_RS19705 & 0.002 & 0.0304 & 0.06497 \\
SLI\_RS19715 & 0 & 0.0138 & 0 \\
SLI\_RS19720 & 0 & 0.0474 & 0 \\
SLI\_RS19725 & 0.0037 & 0.0293 & 0.287075 \\
SLI\_RS19735 & 0.00265 & 0.011 & 0.12029 \\
SLI\_RS19750 & 0 & 0.0085 & 0 \\
SLI\_RS19755 & 0 & 0 & 0 \\
SLI\_RS19760 & 0.0014 & 0.0241 & 0.05915 \\
SLI\_RS19775 & 0 & 0.0759 & 0 \\
SLI\_RS19790 & 0.0021 & 0.0158 & 0.1303 \\
SLI\_RS19800 & 0 & 0 & 0 \\
SLI\_RS19805 & 0.0014 & 0.007 & 0.20258 \\
SLI\_RS19810 & 0 & 0.0706 & 0 \\
SLI\_RS19815 & 0.0016 & 0.0198 & 0.08268 \\
SLI\_RS19820 & 0.012 & 0.0259 & 0.46246 \\
SLI\_RS19825 & 0 & 0.0389 & 0 \\
SLI\_RS19830 & 0 & 0.0172 & 0 \\
SLI\_RS19835 & 0 & 0.0469 & 0 \\
SLI\_RS19845 & 0.0007 & 0.0159 & NA \\
SLI\_RS19905 & 0.0093 & 0.021 & 0.44494 \\
SLI\_RS19915 & 0.00125 & 0.0398 & 0.02296 \\
SLI\_RS19920 & 0 & 0 & 0 \\
SLI\_RS19935 & 0.0013 & 0.0102 & 0.12533 \\
SLI\_RS19955 & 0.0018 & 0 & NA \\
SLI\_RS19970 & 0 & 0.0154 & 0 \\
SLI\_RS19975 & 0.00355 & 0.018 & 0.185265 \\
SLI\_RS19985 & 0.00405 & 0.02355 & 0.085745 \\
SLI\_RS19990 & 0 & 0.0537 & 0 \\
SLI\_RS19995 & 0.003 & 0.0179 & 0.175615 \\
SLI\_RS20005 & 0.0025 & 0.0222 & 0.11119 \\
SLI\_RS20010 & 0 & 0 & 0 \\
SLI\_RS20015 & 0 & 0 & 0 \\
SLI\_RS20020 & 0.0008 & 0.0093 & 0.08421 \\
SLI\_RS20025 & 0.0008 & 0.0064 & 0.1323 \\
SLI\_RS20030 & 0.0043 & 0.0068 & 0.63963 \\
SLI\_RS20035 & 0 & 0.00815 & 0 \\
SLI\_RS20040 & 0 & 0 & 0 \\
SLI\_RS20045 & 0.00235 & 0.01335 & 0.216185 \\
SLI\_RS20055 & 0.0026 & 0.0246 & 0.10553 \\
SLI\_RS20060 & 0.0014 & 0.0477 & 0.0291 \\
SLI\_RS20070 & 0 & 0 & 0 \\
SLI\_RS20075 & 0 & 0.0403 & 0 \\
SLI\_RS20080 & 0.0013 & 0.05 & 0.02526 \\
SLI\_RS20085 & 0 & 0.019 & 0 \\
SLI\_RS20090 & 0 & 0.01765 & 0 \\
SLI\_RS20100 & 0 & 0.0081 & 0 \\
SLI\_RS20105 & 0.0036 & 0.01 & 0.35894 \\
SLI\_RS20110 & 0.00075 & 0.02525 & 0.02199 \\
SLI\_RS20130 & 0 & 0 & 0 \\
SLI\_RS20145 & 0.0092 & 0.061 & 0.15125 \\
SLI\_RS20150 & 0 & 0.0612 & 0 \\
SLI\_RS20155 & 0 & 0 & 0 \\
SLI\_RS20160 & 0 & 0.0142 & 0 \\
SLI\_RS20220 & 0.014825 & 0.03175 & 0.4650525 \\
SLI\_RS20225 & 0 & 0.0505 & 0 \\
SLI\_RS20235 & 0.00018 & 0.0202 & 0.005156 \\
SLI\_RS20255 & 0 & 0 & 0 \\
SLI\_RS20265 & 0 & 0.0891 & 0 \\
SLI\_RS20275 & 0 & 0.0111 & 0 \\
SLI\_RS20280 & 0.0025 & 0.0656 & 0.03852 \\
SLI\_RS20285 & 0 & 0 & 0 \\
SLI\_RS20300 & 0 & 0 & 0 \\
SLI\_RS20305 & 0 & 0 & 0 \\
SLI\_RS20310 & 0 & 0 & 0 \\
SLI\_RS20320 & 0 & 0.0353 & 0 \\
SLI\_RS20325 & 0 & 0 & 0 \\
SLI\_RS20355 & 0 & 0.0777 & 0 \\
SLI\_RS20365 & 0 & 0.0265 & 0 \\
SLI\_RS20370 & 0.002 & 0.039 & 0.05101 \\
SLI\_RS20375 & 0 & 0.0194 & 0 \\
SLI\_RS20400 & 0 & 0.0692 & 0 \\
SLI\_RS20410 & 0 & 0 & 0 \\
SLI\_RS20415 & 0 & 0.0341 & 0 \\
SLI\_RS20420 & 0 & 0.0199 & 0 \\
SLI\_RS20430 & 0.0025 & 0.0077 & 0.32104 \\
SLI\_RS20435 & 0.0017 & 0.0264 & 0.06601 \\
SLI\_RS20440 & 0.0073 & 0.03685 & 0.176475 \\
SLI\_RS20455 & 0 & 0.0086 & 0 \\
SLI\_RS20465 & 0.0011 & 0.0348 & 0.03269 \\
SLI\_RS20470 & 0 & 0.0445 & 0 \\
SLI\_RS20475 & 0 & 0 & 0 \\
SLI\_RS20485 & 0.0018 & 0.032 & 0.05554 \\
SLI\_RS20540 & 0.00665 & 0.00595 & 0.55868 \\
SLI\_RS20550 & 0 & 0.0364 & 0 \\
SLI\_RS20580 & 0.0009 & 0.0596 & 0.01486 \\
SLI\_RS20585 & 0 & 0.0127 & 0 \\
SLI\_RS20615 & 0 & 0 & 0 \\
SLI\_RS20620 & 0.0011 & 0 & NA \\
SLI\_RS20625 & 0.0008 & 0.0278 & 0.02863 \\
SLI\_RS20635 & 0 & 0.0706 & 0 \\
SLI\_RS20640 & 0 & 0.1224 & 0 \\
SLI\_RS20655 & 0.001075 & 0.015925 & 0.130325 \\
SLI\_RS20675 & 0.0069 & 0.0434 & 0.15829 \\
SLI\_RS20680 & 0.0026 & 0.0365 & 0.0711 \\
SLI\_RS20690 & 0.00055 & 0.00515 & 0.054575 \\
SLI\_RS20695 & 0 & 0.0446 & 0 \\
SLI\_RS20705 & 0.0021 & 0.0165 & 0.12937 \\
SLI\_RS20715 & 0 & 0 & 0 \\
SLI\_RS20725 & 0.0027 & 0.0396 & 0.06794 \\
SLI\_RS20730 & 0.0028 & 0.0472 & 0.06035 \\
SLI\_RS20755 & 0 & 0.0316 & 0 \\
SLI\_RS20760 & 0.0007 & 0.0366 & 0.02022 \\
SLI\_RS20770 & 0 & 0.0204 & 0 \\
SLI\_RS20780 & 0.0006 & 0.0346 & 0.01676 \\
SLI\_RS20790 & 0.00225 & 0 & NA \\
SLI\_RS20795 & 0.0007 & 0.042875 & 0.0511575 \\
SLI\_RS20800 & 0.000966666666666667 & 0.0309333333333333 & 0.0993 \\
SLI\_RS20805 & 0 & 0 & 0 \\
SLI\_RS20810 & 0.0031 & 0.0157666666666667 & 0.13889 \\
SLI\_RS20820 & 0.0007 & 0.01525 & 0.04484 \\
SLI\_RS20825 & 0.0028 & 0.0376 & 0.07494 \\
SLI\_RS20840 & 0 & 0.031 & 0 \\
SLI\_RS20845 & 0 & 0.0408333333333333 & 0 \\
SLI\_RS20850 & 0 & 0 & 0 \\
SLI\_RS20855 & 0 & 0.02245 & 0 \\
SLI\_RS20860 & 0.0033 & 0.0308 & 0.10804 \\
SLI\_RS20865 & 0.00155 & 0.015 & 0.11337 \\
SLI\_RS20870 & 0.0017 & 0.0521 & 0.03188 \\
SLI\_RS20885 & 0 & 0.035 & 0 \\
SLI\_RS20890 & 0 & 0.0208 & 0 \\
SLI\_RS20895 & 0 & 0.0116333333333333 & 0 \\
SLI\_RS20900 & 0 & 0.0376 & 0 \\
SLI\_RS20905 & 0.002 & 0.0324 & 0.06104 \\
SLI\_RS20915 & 0 & 0 & 0 \\
SLI\_RS20920 & 0 & 0.0457 & 0 \\
SLI\_RS20925 & 0.00145 & 0.02415 & 0.174845 \\
SLI\_RS20930 & 0 & 0.0123 & 0 \\
SLI\_RS20935 & 0.0009 & 0 & NA \\
SLI\_RS20940 & 0 & 0.0114 & 0 \\
SLI\_RS20960 & 0.0015 & 0.0202 & 0.07559 \\
SLI\_RS20965 & 0.01375 & 0.03485 & 0.40518 \\
SLI\_RS20970 & 0.0032 & 0.0345 & 0.102185 \\
SLI\_RS20975 & 0.0081 & 0.1289 & 0.06317 \\
SLI\_RS20980 & 0.00475 & 0.03015 & NA \\
SLI\_RS20985 & 0.00305 & 0.03865 & 0.086375 \\
SLI\_RS21000 & 0.0024 & 0.0054 & NA \\
SLI\_RS21005 & 0 & 0.0235 & 0 \\
SLI\_RS21010 & 0 & 0 & 0 \\
SLI\_RS21015 & 0 & 0.0679 & 0 \\
SLI\_RS21020 & 0 & 0 & 0 \\
SLI\_RS21025 & 0 & 0 & 0 \\
SLI\_RS21035 & 0.0022 & 0 & NA \\
SLI\_RS21040 & 0.0016 & 0 & NA \\
SLI\_RS21045 & 0.0011 & 0.0344 & 0.03309 \\
SLI\_RS21070 & 0 & 0 & 0 \\
SLI\_RS21090 & 0.0032 & 0.0125 & 0.25834 \\
SLI\_RS21105 & 0.0016 & 0.0062 & 0.26463 \\
SLI\_RS21120 & 0 & 0.0598 & 0 \\
SLI\_RS21130 & 0 & 0.0115 & 0 \\
SLI\_RS21140 & 0 & 0.0621 & 0 \\
SLI\_RS21145 & 0 & 0.0251 & 0 \\
SLI\_RS21150 & 0 & 0 & 0 \\
SLI\_RS21185 & 0 & 0.00955 & 0 \\
SLI\_RS21195 & 0 & 0.0409 & 0 \\
SLI\_RS21200 & 0.0004 & 0.0117 & 0.03529 \\
SLI\_RS21210 & 0.0017 & 0.0081 & 0.20748 \\
SLI\_RS21250 & 0.0016 & 0.0179 & 0.09042 \\
SLI\_RS21285 & 0.0014 & 0 & NA \\
SLI\_RS21300 & 0 & 0.0651 & 0 \\
SLI\_RS21320 & 0 & 0 & 0 \\
SLI\_RS21325 & 0.0018 & 0.0414 & 0.04259 \\
SLI\_RS21340 & 0.0012 & 0.0142 & 0.04183 \\
SLI\_RS21350 & 0 & 0.0396 & 0 \\
SLI\_RS21360 & 0.0017 & 0.0139 & 0.12161 \\
SLI\_RS21365 & 0 & 0 & 0 \\
SLI\_RS21370 & 0.003 & 0.02745 & 0.15132 \\
SLI\_RS21375 & 0.0006 & 0.0278 & 0.02335 \\
SLI\_RS21395 & 0.001 & 0.0076 & 0.13095 \\
SLI\_RS21405 & 0.0008 & 0.0602 & 0.01399 \\
SLI\_RS21410 & 0.003 & 0.02625 & NA \\
SLI\_RS21425 & 0.0016 & 0.0172 & 0.09083 \\
SLI\_RS21430 & 0.00085 & 0.0311 & 0.01933 \\
SLI\_RS21435 & 0 & 0.1523 & 0 \\
SLI\_RS21450 & 0.0036 & 0.0331 & 0.10902 \\
SLI\_RS21460 & 0.008775 & 0.06695 & NA \\
SLI\_RS21465 & 0.0012 & 0.0623333333333333 & 0.0142833333333333 \\
SLI\_RS21470 & 0.0013 & 0.0056 & 0.24152 \\
SLI\_RS21485 & 0.00085 & 0.0325 & 0.066875 \\
SLI\_RS21490 & 0 & 0.0134 & 0 \\
SLI\_RS21505 & 0.00025 & 0.0122 & 0.010985 \\
SLI\_RS21510 & 0 & 0 & 0 \\
SLI\_RS21515 & 0.0014 & 0.0226 & 0.06069 \\
SLI\_RS21525 & 0.0036 & 0.0063 & 0.56887 \\
SLI\_RS21530 & 0.0018 & 0.0334 & 0.05514 \\
SLI\_RS21535 & 0 & 0 & 0 \\
SLI\_RS21540 & 0 & 0.0427 & 0 \\
SLI\_RS21545 & 0 & 0 & 0 \\
SLI\_RS21550 & 0 & 0 & 0 \\
SLI\_RS21555 & 0 & 0.0449 & 0 \\
SLI\_RS21560 & 0 & 0.0695 & 0 \\
SLI\_RS21570 & 0.0011 & 0.0132 & 0.08345 \\
SLI\_RS21595 & 0.0042 & 0 & NA \\
SLI\_RS21600 & 0.0007 & 0 & NA \\
SLI\_RS21610 & 0 & 0.0047 & 0 \\
SLI\_RS21620 & 0.0027 & 0.082 & 0.03295 \\
SLI\_RS21625 & 0 & 0.0039 & 0 \\
SLI\_RS21630 & 0 & 0.0112 & 0 \\
SLI\_RS21640 & 0.00196666666666667 & 0 & NA \\
SLI\_RS21650 & 0 & 0 & 0 \\
SLI\_RS21680 & 0 & 0 & 0 \\
SLI\_RS21690 & 0 & 0 & 0 \\
SLI\_RS21705 & 0.00765 & 0.0697 & 0.113275 \\
SLI\_RS21710 & 0 & 0 & 0 \\
SLI\_RS21725 & 0.0014 & 0.0935 & 0.01469 \\
SLI\_RS21730 & 0.0032 & 0.0145 & 0.21776 \\
SLI\_RS21735 & 0.0033 & 0.0059 & 0.55283 \\
SLI\_RS21745 & 0 & 0.0083 & 0 \\
SLI\_RS21750 & 0.001 & 0.0175 & 0.05582 \\
SLI\_RS21755 & 0.0033 & 0.0356 & 0.09203 \\
SLI\_RS21760 & 0 & 0.0156 & 0 \\
SLI\_RS21765 & 0.001 & 0 & NA \\
SLI\_RS21770 & 0.0008 & 0.0234 & 0.03277 \\
SLI\_RS21780 & 0.001 & 0.009 & 0.1073 \\
SLI\_RS21795 & 0.0025 & 0.0235 & 0.10814 \\
SLI\_RS21800 & 0.0029 & 0.0529 & 0.0714 \\
SLI\_RS21820 & 0 & 0.0231 & 0 \\
SLI\_RS21835 & 0.0029 & 0.0465 & 0.06277 \\
SLI\_RS21840 & 0.0007 & 0.0384 & 0.01763 \\
SLI\_RS21845 & 0 & 0.0056 & 0 \\
SLI\_RS21850 & 0.0009 & 0.0246 & 0.03859 \\
SLI\_RS21860 & 0 & 0.022 & 0 \\
SLI\_RS21870 & 0.0018 & 0.0751 & 0.02418 \\
SLI\_RS21875 & 0.00275 & 0.02585 & NA \\
SLI\_RS21885 & 0.001 & 0.0491 & 0.0194 \\
SLI\_RS21890 & 0.0014 & 0 & NA \\
SLI\_RS21900 & 0.0029 & 0 & NA \\
SLI\_RS21910 & 0 & 0.0126 & 0 \\
SLI\_RS21925 & 0.0013 & 0.0285 & 0.04406 \\
SLI\_RS21930 & 0.0007 & 0.0127 & 0.05352 \\
SLI\_RS21940 & 0 & 0 & 0 \\
SLI\_RS21945 & 0 & 0 & 0 \\
SLI\_RS21950 & 0.0103 & 0.0338 & 0.30418 \\
SLI\_RS21955 & 0.009 & 0.0252 & 0.35782 \\
SLI\_RS21960 & 0.003 & 0.0038 & 0.79671 \\
SLI\_RS21970 & 0 & 0.0382 & 0 \\
SLI\_RS21975 & 0 & 0.0315 & 0 \\
SLI\_RS21980 & 0 & 0 & 0 \\
SLI\_RS21985 & 0 & 0.1765 & 0 \\
SLI\_RS21990 & 0.00236666666666667 & 0.0237 & 0.08107 \\
SLI\_RS21995 & 0.00095 & 0.01655 & 0.040635 \\
SLI\_RS22000 & 0 & 0 & 0 \\
SLI\_RS22005 & 0 & 0.0132 & 0 \\
SLI\_RS22015 & 0 & 0 & 0 \\
SLI\_RS22020 & 0.0008 & 0 & NA \\
SLI\_RS22035 & 0.0018 & 0.0447 & 0.04139 \\
SLI\_RS22040 & 0 & 0.0186 & 0 \\
SLI\_RS22045 & 0 & 0.02165 & 0 \\
SLI\_RS22050 & 0.0015 & 0.0512 & 0.02891 \\
SLI\_RS22060 & 0.00133333333333333 & 0 & NA \\
SLI\_RS22065 & 0.002 & 0.0204 & 0.09976 \\
SLI\_RS22080 & 0.0058 & 0 & NA \\
SLI\_RS22085 & 0.0022 & 0.0061 & 0.36671 \\
SLI\_RS22095 & 0.0012 & 0.0063 & 0.19743 \\
SLI\_RS22100 & 0 & 0 & 0 \\
SLI\_RS22105 & 0 & 0 & 0 \\
SLI\_RS22110 & 0.0016 & 0 & NA \\
SLI\_RS22115 & 0.0024 & 0.0166 & 0.14482 \\
SLI\_RS22120 & 0 & 0.0045 & 0 \\
SLI\_RS22125 & 0 & 0 & 0 \\
SLI\_RS22130 & 0.0014 & 0.012 & 0.11892 \\
SLI\_RS22145 & 0.0012 & 0.0198 & 0.06245 \\
SLI\_RS22155 & 0.0013 & 0.0185 & 0.06895 \\
SLI\_RS22160 & 0 & 0 & 0 \\
SLI\_RS22165 & 0 & 0.0198 & 0 \\
SLI\_RS22170 & 0.0023 & 0 & NA \\
SLI\_RS22175 & 0.0024 & 0 & NA \\
SLI\_RS22180 & 0.0009 & 0.0251 & 0.03554 \\
SLI\_RS22190 & 0 & 0.0618 & 0 \\
SLI\_RS22195 & 0.0016 & 0.0161 & 0.10059 \\
SLI\_RS22205 & 0.0039 & 0 & NA \\
SLI\_RS22210 & 0 & 0.0786 & 0 \\
SLI\_RS22220 & 0 & 0.0049 & 0 \\
SLI\_RS22225 & 0 & 0 & 0 \\
SLI\_RS22230 & 0.0105 & 0.1146 & 0.09161 \\
SLI\_RS22245 & 0.0049 & 0.0354 & 0.13921 \\
SLI\_RS22250 & 0.0097 & 0.0115 & 0.8416 \\
SLI\_RS22255 & 0 & 0.04135 & 0 \\
SLI\_RS22260 & 0.0157 & 0.0888 & 0.192805 \\
SLI\_RS22265 & 0.0098 & 0.1454 & 0.0674 \\
SLI\_RS22270 & 0 & 0.0439 & 0 \\
SLI\_RS22275 & 0.00055 & 0.0138 & 0.0658675 \\
SLI\_RS22285 & 0.0004 & 0.03685 & 0.00692 \\
SLI\_RS22290 & 0.00065 & 0.01795 & 0.018325 \\
SLI\_RS22295 & 0 & 0.0605 & 0 \\
SLI\_RS22320 & 0.0037 & 0.0151 & 0.24782 \\
SLI\_RS22325 & 0.0049 & 0.0161 & 0.30271 \\
SLI\_RS22330 & 0.0019 & 0.04175 & 0.04148 \\
SLI\_RS22335 & 0.00546666666666667 & 0.0099 & 0.816773333333333 \\
SLI\_RS22340 & 0 & 0.0039 & 0 \\
SLI\_RS22365 & 0.0072 & 0 & NA \\
SLI\_RS22370 & 0 & 0.0182 & 0 \\
SLI\_RS22375 & 0.0027 & 0 & NA \\
SLI\_RS22380 & 0 & 0 & 0 \\
SLI\_RS22385 & 0 & 0.1168 & 0 \\
SLI\_RS22395 & 0.0044 & 0 & NA \\
SLI\_RS22400 & 0 & 0.01485 & 0 \\
SLI\_RS22405 & 0.0017 & 0.0529 & 0.0327 \\
SLI\_RS22415 & 0.0054 & 0.0085 & 0.63025 \\
SLI\_RS22425 & 0.0008 & 0.0248 & 0.03362 \\
SLI\_RS22430 & 0 & 0.0192 & 0 \\
SLI\_RS22445 & 0.0017 & 0.0558 & 0.02987 \\
SLI\_RS22460 & 0 & 0.01665 & 0 \\
SLI\_RS22465 & 0 & 0 & 0 \\
SLI\_RS22500 & 0 & 0 & 0 \\
SLI\_RS22505 & 0.008 & 0.0206666666666667 & NA \\
SLI\_RS22515 & 0 & 0 & 0 \\
SLI\_RS22520 & 0 & 0.01545 & 0 \\
SLI\_RS22525 & 0.0037 & 0.0237 & 0.158 \\
SLI\_RS22530 & 0 & 0.0189 & 0 \\
SLI\_RS22540 & 0.0018 & 0.0197 & 0.09087 \\
SLI\_RS22550 & 0.0042 & 0.0275 & 0.15273 \\
SLI\_RS22555 & 0 & 0.00816666666666667 & 0 \\
SLI\_RS22570 & 0.0128 & 0.0299 & 0.42767 \\
SLI\_RS22585 & 0.00045 & 0.01785 & 0.025915 \\
SLI\_RS22595 & 0 & 0.02645 & 0 \\
SLI\_RS22600 & 0 & 0.0097 & 0 \\
SLI\_RS22605 & 0 & 0 & 0 \\
SLI\_RS22635 & 0 & 0.3235 & 0 \\
SLI\_RS22650 & 0.0036 & 0.1052 & 0.03422 \\
SLI\_RS22655 & 0.10865 & 0.94695 & 0.120155 \\
SLI\_RS22660 & 0.0116 & 0.1611 & 0.07217 \\
SLI\_RS22665 & 0.0009 & 0.01365 & 0.03237 \\
SLI\_RS22670 & 0 & 0.01525 & 0 \\
SLI\_RS22695 & 0.00115 & 0.5468 & NA \\
SLI\_RS22700 & 0.0022 & 0.0232 & 0.09361 \\
SLI\_RS22705 & 0.00225 & 0.0361 & 0.03611 \\
SLI\_RS22710 & 0 & 0.014 & 0 \\
SLI\_RS22730 & 0 & 0.0629 & 0 \\
SLI\_RS22740 & 0.00085 & 0.01005 & NA \\
SLI\_RS22750 & 0 & 0.0065 & 0 \\
SLI\_RS22755 & 0.0015 & 0.0132 & 0.11522 \\
SLI\_RS22760 & 0.0008 & 0.0527 & 0.01604 \\
SLI\_RS22770 & 0 & 0 & 0 \\
SLI\_RS22775 & 0 & 0.0062 & 0 \\
SLI\_RS22790 & 0.0013 & 0.0214 & 0.0617 \\
SLI\_RS22795 & 0 & 0.1081 & 0 \\
SLI\_RS22800 & 0 & 0.0207 & 0 \\
SLI\_RS22805 & 0.0013 & 0.02395 & 0.026945 \\
